id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1536361884009615361,1536310702876549123,2022-06-13 16:56:32 Hora de verano romance,2022-06-13,16:56:32,+0200,55193695,pelayoarbues,Pelayo Arbués,,@HeavyMental_es @TheBridge_Tech @Atorrerus @Mulder01198676 @joansabater @PesetJairo @adriskou @estodopornada yo que iba a hacer reventa...,es,[],[],[],0,0,2,[],[],https://twitter.com/pelayoarbues/status/1536361884009615361,False,,0,,,,,,,,"[{'screen_name': 'HeavyMental_es', 'name': 'Heavy Mental', 'id': '1255794072280842240'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}, {'screen_name': 'Atorrerus', 'name': 'Antonio de la Torre', 'id': '287616109'}, {'screen_name': 'Mulder01198676', 'name': 'Mulder', 'id': '1493264171705765890'}, {'screen_name': 'joansabater', 'name': 'Joan Sabater', 'id': '26510937'}, {'screen_name': 'PesetJairo', 'name': 'Jairo P', 'id': '962578275162869760'}, {'screen_name': 'adriskou', 'name': 'Adrián Méndez', 'id': '1232105203'}, {'screen_name': 'estodopornada', 'name': 'Carlos Castillo', 'id': '410004552'}]",,,,
1536321996367224838,1536310702876549123,2022-06-13 14:18:02 Hora de verano romance,2022-06-13,14:18:02,+0200,962578275162869760,pesetjairo,Jairo P,,@HeavyMental_es @TheBridge_Tech @Atorrerus @Mulder01198676 @joansabater @pelayoarbues @adriskou @estodopornada Gracias por intentarlo pero las señales me dicen que no debía estar (mala suerte que trabajando 3h sueltas los lunes me haya pillado trabajando xdd). Me tocará esperarme a la edición de Valencia 🔥🤘😉,es,[],[],[],0,0,0,[],[],https://twitter.com/PesetJairo/status/1536321996367224838,False,,0,,,,,,,,"[{'screen_name': 'HeavyMental_es', 'name': 'Heavy Mental', 'id': '1255794072280842240'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}, {'screen_name': 'Atorrerus', 'name': 'Antonio de la Torre', 'id': '287616109'}, {'screen_name': 'Mulder01198676', 'name': 'Mulder', 'id': '1493264171705765890'}, {'screen_name': 'joansabater', 'name': 'Joan Sabater', 'id': '26510937'}, {'screen_name': 'pelayoarbues', 'name': 'Pelayo Arbués', 'id': '55193695'}, {'screen_name': 'adriskou', 'name': 'Adrián Méndez', 'id': '1232105203'}, {'screen_name': 'estodopornada', 'name': 'Carlos Castillo', 'id': '410004552'}]",,,,
1536313018321190912,1536313018321190912,2022-06-13 13:42:21 Hora de verano romance,2022-06-13,13:42:21,+0200,18955785,javimostoles,Javi Pérez ⚡ 😎 Learning by doing. 🦾 💻 📚 🚀,,Lo conseguí!!! Gracias @TheBridge_Tech  @HeavyMental_es,es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}, {'screen_name': 'heavymental_es', 'name': 'heavy mental', 'id': '1255794072280842240'}]",[],[],0,0,1,[],[],https://twitter.com/JaviMostoles/status/1536313018321190912,False,https://twitter.com/TheBridge_Tech/status/1536310176801857538,0,,,,,,,,[],,,,
1536311923423203331,1536310176801857538,2022-06-13 13:38:00 Hora de verano romance,2022-06-13,13:38:00,+0200,15521945,wmurphy,Bill Murphy,,@TheBridge_Tech @HeavyMental_es @Alienta ¡Y yo! Que buena forma de empezar la semana.,es,[],[],[],0,0,1,[],[],https://twitter.com/wmurphy/status/1536311923423203331,False,,0,,,,,,,,"[{'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}, {'screen_name': 'HeavyMental_es', 'name': 'Heavy Mental', 'id': '1255794072280842240'}, {'screen_name': 'Alienta', 'name': 'Alienta Editorial', 'id': '30885066'}]",,,,
1536310998319210496,1536310176801857538,2022-06-13 13:34:19 Hora de verano romance,2022-06-13,13:34:19,+0200,10614452,pcontrer,Pablo J. Contreras.,,@TheBridge_Tech @HeavyMental_es @Alienta ¡La tengo!,es,[],[],[],0,0,2,[],[],https://twitter.com/pcontrer/status/1536310998319210496,False,,0,,,,,,,,"[{'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}, {'screen_name': 'HeavyMental_es', 'name': 'Heavy Mental', 'id': '1255794072280842240'}, {'screen_name': 'Alienta', 'name': 'Alienta Editorial', 'id': '30885066'}]",,,,
1536310702876549123,1536310702876549123,2022-06-13 13:33:09 Hora de verano romance,2022-06-13,13:33:09,+0200,1255794072280842240,heavymental_es,Heavy Mental,,Lo prometimos y han llegado gracias a @TheBridge_Tech ... últimas entradas para el podcast 27 en directo :D  cc @Atorrerus @Mulder01198676 @joansabater @PesetJairo @pelayoarbues @adriskou @estodopornada,es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}, {'screen_name': 'atorrerus', 'name': 'antonio de la torre', 'id': '287616109'}, {'screen_name': 'mulder01198676', 'name': 'mulder', 'id': '1493264171705765890'}, {'screen_name': 'joansabater', 'name': 'joan sabater', 'id': '26510937'}, {'screen_name': 'pesetjairo', 'name': 'jairo p', 'id': '962578275162869760'}, {'screen_name': 'pelayoarbues', 'name': 'pelayo arbués', 'id': '55193695'}, {'screen_name': 'adriskou', 'name': 'adrián méndez', 'id': '1232105203'}, {'screen_name': 'estodopornada', 'name': 'carlos castillo', 'id': '410004552'}]",[],[],4,2,6,[],[],https://twitter.com/HeavyMental_es/status/1536310702876549123,False,https://twitter.com/TheBridge_Tech/status/1536310176801857538,0,,,,,,,,[],,,,
1536310176801857538,1536310176801857538,2022-06-13 13:31:04 Hora de verano romance,2022-06-13,13:31:04,+0200,1162694149956603904,thebridge_tech,The Bridge,,"¡Últimas1⃣0⃣entradas! El lunes 27 de junio acogeremos la grabación de ""El sentido de la vida ya no es 42"" un episodio del podcast de @HeavyMental_es, donde presentarán ""El pequeño libro de la filosofía estoica"" de @Alienta Si quieres asistir como público👉 https://t.co/Vp0zHYIRua",es,"[{'screen_name': 'heavymental_es', 'name': 'heavy mental', 'id': '1255794072280842240'}, {'screen_name': 'alienta', 'name': 'alienta editorial', 'id': '30885066'}]",['https://bit.ly/3xoiW1g'],[],6,2,4,[],[],https://twitter.com/TheBridge_Tech/status/1536310176801857538,False,https://twitter.com/HeavyMental_es/status/1535571536186335233,0,,,,,,,,[],,,,
1536267654717132801,1535571536186335233,2022-06-13 10:42:06 Hora de verano romance,2022-06-13,10:42:06,+0200,1434890317640126469,sergio_berbis,Sergio Berbis,,"@HeavyMental_es @PesetJairo @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Inocente de mi, que lo daba por hecho...",es,[],[],[],0,0,2,[],[],https://twitter.com/Sergio_Berbis/status/1536267654717132801,False,,0,,,,,,,,"[{'screen_name': 'HeavyMental_es', 'name': 'Heavy Mental', 'id': '1255794072280842240'}, {'screen_name': 'PesetJairo', 'name': 'Jairo P', 'id': '962578275162869760'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}, {'screen_name': 'GuillermoDeHaro', 'name': 'Guillermo de Haro', 'id': '131230732'}, {'screen_name': 'Recuenco', 'name': 'Javier G. Recuenco', 'id': '7154412'}, {'screen_name': 'Alienta', 'name': 'Alienta Editorial', 'id': '30885066'}]",,,,
1536045384275050496,1535571536186335233,2022-06-12 19:58:52 Hora de verano romance,2022-06-12,19:58:52,+0200,175063066,pocerillo,P,,@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta ¡Gracias por contar con la comunidad! De aquí a llenar el wizink center hay un escaloncito...,es,[],[],[],0,0,3,[],[],https://twitter.com/Pocerillo/status/1536045384275050496,False,,0,,,,,,,,"[{'screen_name': 'HeavyMental_es', 'name': 'Heavy Mental', 'id': '1255794072280842240'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}, {'screen_name': 'GuillermoDeHaro', 'name': 'Guillermo de Haro', 'id': '131230732'}, {'screen_name': 'Recuenco', 'name': 'Javier G. Recuenco', 'id': '7154412'}, {'screen_name': 'Alienta', 'name': 'Alienta Editorial', 'id': '30885066'}]",,,,
1535929691051368448,1535210287707693057,2022-06-12 12:19:09 Hora de verano romance,2022-06-12,12:19:09,+0200,1255794072280842240,heavymental_es,Heavy Mental,,"@lahabitacioncr1 @Sergio_Berbis @kawenzotz @Nique_Brique @_miki @Recuenco @DavidAlayon Si @TheBridge_Tech tiene en Sevilla sede ahí que iremos seguro, ya somos amiguis :)",es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",[],[],0,0,2,[],[],https://twitter.com/HeavyMental_es/status/1535929691051368448,False,,0,,,,,,,,"[{'screen_name': 'lahabitacioncr1', 'name': 'La Habitación CrítIcA', 'id': '1504138513373184000'}, {'screen_name': 'Sergio_Berbis', 'name': 'Sergio Berbis', 'id': '1434890317640126469'}, {'screen_name': 'Nique_Brique', 'name': 'Iván', 'id': '1241677035141050370'}, {'screen_name': '_miki', 'name': 'Miki ツ', 'id': '10671232'}, {'screen_name': 'Recuenco', 'name': 'Javier G. Recuenco', 'id': '7154412'}, {'screen_name': 'DavidAlayon', 'name': 'David Alayón', 'id': '2961901'}]",,,,
1535885427307069440,1535571536186335233,2022-06-12 09:23:15 Hora de verano romance,2022-06-12,09:23:15,+0200,7154412,recuenco,Javier G. Recuenco,,@PedroAeriaa @HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Alienta Guillermo en concreto.,es,[],[],[],1,0,2,[],[],https://twitter.com/Recuenco/status/1535885427307069440,False,,0,,,,,,,,"[{'screen_name': 'PedroAeriaa', 'name': 'Pedro around the clouds', 'id': '944737177'}, {'screen_name': 'HeavyMental_es', 'name': 'Heavy Mental', 'id': '1255794072280842240'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}, {'screen_name': 'GuillermoDeHaro', 'name': 'Guillermo de Haro', 'id': '131230732'}, {'screen_name': 'Alienta', 'name': 'Alienta Editorial', 'id': '30885066'}]",,,,
1535884891870863360,1535571536186335233,2022-06-12 09:21:08 Hora de verano romance,2022-06-12,09:21:08,+0200,944737177,pedroaeriaa,Pedro around the clouds,,@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Me comentan por línea interna que habrá demostración estoica en vivo.,es,[],[],[],1,0,4,[],[],https://twitter.com/PedroAeriaa/status/1535884891870863360,False,https://twitter.com/OdedRechavi/status/1535681826525786113,0,,,,,,,,"[{'screen_name': 'HeavyMental_es', 'name': 'Heavy Mental', 'id': '1255794072280842240'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}, {'screen_name': 'GuillermoDeHaro', 'name': 'Guillermo de Haro', 'id': '131230732'}, {'screen_name': 'Recuenco', 'name': 'Javier G. Recuenco', 'id': '7154412'}, {'screen_name': 'Alienta', 'name': 'Alienta Editorial', 'id': '30885066'}]",,,,
